Date,Open,High,Low,Close,Volume
2016-06-23,179.66865408344344,180.57637219459346,179.2062363337531,180.52499389648438,102731400
2016-06-24,174.37648299588818,180.55925758658162,173.5972106180118,174.04251098632812,333444400
2016-06-27,172.62963061254516,172.63820237787954,170.11198814674913,170.92552185058594,230775800
2016-06-28,172.5353796759745,174.03397467714407,172.22709675306544,174.00828552246094,159382400
2016-06-29,175.41270715004865,177.20245486591145,175.30995051693523,176.97125244140625,137328600
2016-06-30,177.44224100393149,179.4375019734598,176.88561208907382,179.38612365722656,165021900
2016-07-01,179.38607152734784,180.2509831549735,179.22336486208323,179.7628631591797,106055300
2016-07-05,178.93226655107665,179.04359494870334,177.87041315850217,178.4698486328125,109803700
2016-07-06,177.97314887259418,179.660139766317,177.3137633950026,179.54025268554688,96021500
2016-07-07,179.72001589911238,180.3879598466893,178.65816299101954,179.42886352539062,85593800
2016-07-08,180.73055661180524,182.34903866225736,180.499341156966,182.10069274902344,133971000
2016-07-11,182.56312635714005,183.31670973711095,182.35760005349943,182.74295043945312,73633900
2016-07-12,183.7106359762836,184.37002149534,182.76865666334592,184.07029724121094,101275600
2016-07-13,184.48990192380845,184.49846062026708,183.55649440804572,184.0446014404297,87324100
2016-07-14,185.3119634762762,185.5431789258508,184.67828026392408,185.0721893310547,91230900
2016-07-15,185.6373728762949,185.8343274056498,184.37855210743746,184.8238525390625,107155400
2016-07-18,184.9437344657437,185.48323279931054,184.68682987515425,185.32052612304688,58725900
2016-07-19,184.90089518210368,185.16635843967285,184.65256237987384,185.13211059570312,54345700
2016-07-20,185.13210093085348,186.14257560906907,185.13210093085348,185.90280151367188,58159500
2016-07-21,185.79151445177266,186.0141581265486,184.75533740112073,185.2006378173828,67777300
2016-07-22,185.32050164760386,186.08264355677932,185.0550383968485,186.03126525878906,62787500
2016-07-25,185.8257709650415,185.87714927186963,184.94374185326316,185.5260467529297,55873100
2016-07-26,185.423313734576,185.9713708550015,184.76392822404904,185.61170959472656,70080500
2016-07-27,185.98851071038868,186.0570194872417,184.64405046473522,185.41476440429688,84083900
2016-07-28,185.21779256306388,185.91999770981988,184.75537466320256,185.62884521484375,65035700
2016-07-29,185.36338381425358,186.2882196236405,185.08079001321923,185.92855834960938,79519400
2016-08-01,185.98846852401084,186.38237756817688,185.32052443459006,185.77438354492188,73311400
2016-08-02,185.5260573545248,185.68020535052852,183.74488163805017,184.58409118652344,92295500
2016-08-03,184.52417594527762,185.1835615340441,184.2244647261758,185.1236114501953,53993600
2016-08-04,185.23488690394697,185.63736771363804,183.47082875085508,185.32052612304688,46585500
2016-08-05,185.32053038320964,186.87906228631553,185.32053038320964,186.83624267578125,71892200
2016-08-08,187.0246715203692,187.12744121713342,186.45949698837384,186.72496032714844,39906500
2016-08-09,186.79343613195752,187.3329214112158,186.51084238248384,186.83624267578125,51251700
2016-08-10,186.9475712682826,187.02463872730806,186.0227225598455,186.3738250732422,57941100
2016-08-11,186.90470600427093,187.48702381921734,186.63924277688506,187.23867797851562,72504300
2016-08-12,186.93043000619554,187.2901042609464,186.67353849095895,187.07601928710938,61313500
2016-08-15,187.44425890823004,187.96662682206687,187.43570021239086,187.6155242919922,49813500
2016-08-16,187.1959300044132,187.26442570599173,186.6478729248047,186.6478729248047,53213600
2016-08-17,186.68215124823422,187.13601047886763,185.84294156644032,186.99899291992188,75134300
2016-08-18,186.97321773806374,187.4527659070291,186.86190245600883,187.41851806640625,52989300
2016-08-19,186.9475309874346,187.32432257265398,186.45942411873332,187.1444854736328,75443000
2016-08-22,186.90472514077433,187.36715596274126,186.5365052887532,187.1359405517578,61368800
2016-08-23,187.75253048378104,188.05225468729222,187.45280628026987,187.51275634765625,53399200
2016-08-24,187.36720083358696,187.4613987593826,186.13406910197543,186.55368041992188,71728900
2016-08-25,186.16829682192568,186.84481268858622,186.01416190549799,186.42520141601562,69224800
2016-08-26,186.6136256202095,187.64123108609726,185.1835392779529,186.07412719726562,122506300
2016-08-29,186.2026165761399,187.25591137136487,186.16835565052264,186.99044799804688,70502200
2016-08-30,186.9047726128558,187.18736639434317,186.1255131063795,186.68212890625,58114500
2016-08-31,186.34815388844643,186.46804096961606,185.3719267798618,186.1511993408203,85269500
2016-09-01,186.1426443195051,186.45092727976993,184.99515171557448,186.15977478027344,97844200
2016-09-02,187.0161233814685,187.42716299159213,186.42524659188936,186.99899291992188,79293900
2016-09-06,187.28155418302956,187.6412154127127,186.56223172366327,187.56414794921875,56702100
2016-09-07,187.401451348994,187.72686474577003,186.93903347642305,187.54702758789062,76554900
2016-09-08,187.21304863168913,187.48708370665724,186.8105677820245,187.1188507080078,74102900
2016-09-09,185.80009450685134,185.85147281719,182.6145085987369,182.64019775390625,221589100
2016-09-12,181.87804926525033,185.6630704387234,181.8095404983042,185.26058959960938,168110900
2016-09-13,183.9760741936991,184.2415374910919,181.97224181978828,182.5973663330078,182828800
2016-09-14,182.64875670877018,183.85619927028594,181.97225384383333,182.52886962890625,134185500
2016-09-15,182.36615764971964,184.73820985308944,182.18632051466517,184.3528594970703,134427900
2016-09-16,183.73487148639106,183.91561702393977,182.9516758442497,183.64019775390625,155236400
2016-09-19,184.29433239319732,184.9398316046252,183.34759496335045,183.67465209960938,80250500
2016-09-20,184.53533709176185,184.6902506150678,183.64885246560053,183.6832733154297,69665300
2016-09-21,184.38904781183263,185.92963383291604,183.700512537477,185.7489013671875,110284400
2016-09-22,186.7644590345271,187.22061081012316,186.51487175706978,186.91937255859375,76678700
2016-09-23,186.5234696553717,186.66117931782145,185.80051362658503,185.8951873779297,73630900
2016-09-26,185.0603410171842,185.24107345842353,184.1910602621694,184.38902282714844,89827300
2016-09-27,184.2254608538307,185.62833674914228,183.85536784384433,185.53367614746094,78494800
2016-09-28,185.75745282848257,186.60951647642858,184.79351158591177,186.45458984375,87411000
2016-09-29,186.24806158308405,186.65257553302212,184.21688990373949,184.76771545410156,128070600
2016-09-30,185.6025467387852,186.86772632605005,185.35295947253545,186.1619873046875,117202900
2016-10-03,185.74891152765875,185.93824593406305,185.07758007721958,185.7144775390625,83512100
2016-10-04,185.82634377383752,186.05011213930064,184.17386712275135,184.76771545410156,119948100
2016-10-05,185.39597966621008,186.01565994755165,185.32712484242606,185.5853271484375,72816000
2016-10-06,185.36160138590418,185.93824593406305,184.81939082634156,185.7144775390625,62927400
2016-10-07,185.98984649965766,186.16197699782222,184.34597200684834,185.07752990722656,89788300
2016-10-10,186.04148864746094,186.50624231654774,185.89517706399442,186.04148864746094,51855000
2016-10-11,185.6111578753919,185.68001270355688,182.96030608826086,183.69186401367188,130367400
2016-10-12,183.82957252016578,184.45786789847287,183.33038486862884,183.932861328125,73866100
2016-10-13,182.59884058410307,183.82958624838614,181.78121078436132,183.3303985595703,101357000
2016-10-14,184.3115333472409,184.7763001264698,183.34759207582513,183.425048828125,93346200
2016-10-17,183.39924275590747,183.6574450810396,182.60743192282712,182.78817749023438,58275700
2016-10-18,184.38901307073857,184.44925283705885,183.55416634194418,183.932861328125,76869700
2016-10-19,184.1996782992193,184.73328683511878,183.8382002781858,184.42344665527344,66519200
2016-10-20,184.0705933109498,184.63863589965095,183.41649202053875,184.07920837402344,73639800
2016-10-21,184.07914823558508,184.2512787154881,183.11519390924335,184.1652069091797,89089100
2016-10-24,185.04306849853558,185.31848774139812,184.59551879524014,184.94839477539062,60146600
2016-10-25,184.7676853400846,185.02588764751604,184.1652220445545,184.32875061035156,66542300
2016-10-26,183.50251223825043,184.5439102252203,183.26151379618526,183.9586639404297,75705500
2016-10-27,184.6816816618857,184.71610251786095,183.39068287295413,183.4681396484375,77220200
2016-10-28,183.4422774495756,184.12219753962472,182.21153186482982,182.92587280273438,140623200
2016-10-31,183.26150747655223,183.48528892231414,182.77093494683174,182.93446350097656,61272500
2016-11-01,183.2615156443023,183.3131666105821,180.3955108197129,181.60903930664062,122781800
2016-11-02,181.29923282963122,181.68654291870166,180.07708905508272,180.5160369873047,103330800
2016-11-03,180.73116942841978,180.9463358228917,179.41435214486873,179.68975830078125,88939300
2016-11-04,179.80170729919203,180.64515616171005,179.3455554456973,179.4918670654297,109122100
2016-11-07,179.49185762215603,183.48534646236945,179.49185762215603,183.45091247558594,109794900
2016-11-08,183.0550015891877,184.84518793607123,182.78819730628936,184.2771453857422,106772100
2016-11-09,182.77960227549866,186.8505611996288,182.75378335062837,186.2308807373047,258429000
2016-11-10,187.02261372951352,187.89188114722228,185.23242793318215,186.695556640625,172113300
2016-11-11,185.9726508541159,186.5062593994829,185.31854963293324,186.26527404785156,100552700
2016-11-14,186.79030089503144,186.99686541853845,185.66283077791493,186.41160583496094,94580000
2016-11-15,186.79885877978907,187.8660888671875,186.59230743770325,187.8660888671875,91652600
2016-11-16,187.24644034496762,187.7456280608955,187.12594766406897,187.51324462890625,65617700
2016-11-17,187.66817543694148,188.53744314456102,187.55628468338105,188.47720336914062,69797200
2016-11-18,188.54602088049072,188.71815137539457,187.87468962475032,188.05543518066406,86265800
2016-11-21,188.63212187159687,189.50138960210194,188.48581026147528,189.47557067871094,72402600
2016-11-22,189.78540444095668,190.0263898062263,189.11408619017453,189.8456573486328,67429000
2016-11-23,189.3292332319633,190.000551413954,189.1312838020727,189.94891357421875,56620200
2016-11-25,190.29315462038517,190.6890534112891,190.2156847415441,190.65463256835938,37872300
2016-11-28,190.34488798114344,190.62029426094315,189.65635258256358,189.75962829589844,76572500
2016-11-29,189.79404054442853,190.58585156562674,189.4928022380871,190.12969970703125,69886700
2016-11-30,190.74937048637665,190.9128990939236,189.6132852967144,189.6735382080078,113291800
2016-12-01,189.97469563568396,189.97469563568396,188.61484254472052,188.97633361816406,79040500
2016-12-02,189.06242773409173,189.5616154027923,188.70955165458884,189.07102966308594,74840300
2016-12-05,189.90593025360332,190.55142969448264,189.7079807688952,190.20716857910156,67837800
2016-12-06,190.39645448126726,190.84400429252008,189.91448382270985,190.8095703125,59877400
2016-12-07,190.65467472933636,193.3657665050252,190.53418205336612,193.30552673339844,110738100
2016-12-08,193.27969509894712,194.25223837219423,193.01287771075508,193.77886962890625,99714400
2016-12-09,194.0026621887422,194.96660358815976,193.96822820578208,194.9493865966797,88005800
2016-12-12,194.8546805203949,195.3366642728695,194.30385507885265,194.7255859375,102016100
2016-12-13,195.3883689587525,196.52444107508134,195.3711519642375,196.02525329589844,110477500
2016-12-14,195.72395222608301,196.42969113490602,193.96818718251728,194.40713500976562,142501800
2016-12-15,194.64812269798296,196.06821559333702,194.41573932380564,195.20755004882812,124972600
2016-12-16,195.66554250053082,195.72615053294177,194.50545614694187,194.82577514648438,156420200
2016-12-19,195.00756380065565,195.6741860305722,194.86038986602037,195.24996948242188,90341100
2016-12-20,195.7867697060943,196.15039152554453,195.55302980660466,196.00320434570312,89838800
2016-12-21,195.8733602817182,196.0465053614896,195.4578094482422,195.4578094482422,67909000
2016-12-22,195.31061123222736,195.43181409403857,194.72190218191486,195.12014770507812,56219100
2016-12-23,195.16346480471108,195.41453642024064,194.9730144479243,195.4058837890625,36697800
2016-12-27,195.67422089100506,196.28888783280465,195.65690242204528,195.89065551757812,42672500
2016-12-28,196.15040823112668,196.16771349248134,194.15920673511602,194.27174377441406,64095000
2016-12-29,194.3410221569734,194.69597819893247,193.78694991030835,194.22848510742188,48696100
2016-12-30,194.55740771888804,194.64398685218566,192.8259307339041,193.51852416992188,108998300
2017-01-03,194.82581936358508,195.50976029257782,193.82157257247454,194.9989776611328,91366500
2017-01-04,195.32791234332257,196.30620105653207,195.3192597141345,196.15902709960938,78744400
2017-01-05,195.89066731598953,196.15904415548493,195.2067264571573,196.00320434570312,78379000
2017-01-06,196.11574345904899,197.17194549722691,195.57032397093968,196.70445251464844,71559900
2017-01-09,196.44470965503663,196.58323097379537,196.0204930701331,196.0551300048828,46939700
2017-01-10,196.07243526213762,196.91220259319724,195.66553714460895,196.0551300048828,63771900
2017-01-11,195.9685863632232,196.60923767089844,195.30196395484305,196.60923767089844,74650000
2017-01-12,196.0897668173034,196.30620143851453,194.7565353630959,196.11573791503906,72113200
2017-01-13,196.28890579810013,196.86894906518972,196.25428206713286,196.56594848632812,62717900
2017-01-17,195.92526372584683,196.3321618483829,195.48374187825505,195.87332153320312,61240800
2017-01-18,196.12437198426298,196.34947242349787,195.57029993480117,196.30618286132812,54793300
2017-01-19,196.3841099225183,196.52263124713022,195.14611026036562,195.5789794921875,66608800
2017-01-20,196.26290945008472,196.79101044772725,195.6309240627816,196.29754638671875,129168600
2017-01-23,196.29755418258387,196.35814900891876,195.0249175182166,195.78675842285156,75061600
2017-01-24,196.00320217232323,197.45764980363037,195.8906651438575,197.04209899902344,95555300
2017-01-25,197.99440285212322,198.7476043701172,197.82991041474384,198.7476043701172,84437700
2017-01-26,198.60038974246373,198.86877975116255,198.26275228455495,198.539794921875,59970700
2017-01-27,198.6177443937009,198.7649183677941,198.04635375772324,198.22816467285156,59711100
2017-01-30,197.53557878890484,197.56154989062253,196.01188357760145,196.9988250732422,79737300
2017-01-31,196.5053626884798,197.0421296551518,195.93398519704516,196.9815216064453,75880800
2017-02-01,196.98150442031928,197.89918523117447,196.47072181203163,197.05941772460938,79117700
2017-02-02,197.05938606433443,197.47495004069447,196.366805857309,197.1892547607422,69657600
2017-02-03,198.0983178594153,198.7303033547446,197.78665142703923,198.54849243164062,80563200
2017-02-06,198.14150874643278,198.53975415327375,197.8558135391568,198.19345092773438,57790100
2017-02-07,198.58307544140698,198.82548113296244,198.0116849355465,198.2021484375,57931200
2017-02-08,198.20220508892376,198.5917848324101,197.65678552196894,198.46192932128906,51566200
2017-02-09,198.46190780053314,199.9423133072741,198.46190780053314,199.63931274414062,65955200
2017-02-10,199.985602125039,200.65222449762322,199.6566172536117,200.4271240234375,66015900
2017-02-13,200.92056747342733,201.777653236608,200.89459637849333,201.51792907714844,55182100
2017-02-14,201.33613303028443,202.33174017984953,200.98984293224817,202.3230743408203,71109000
2017-02-15,202.1066510623794,203.569751247365,202.05470886577277,203.37928771972656,86785800
2017-02-16,203.4052471270333,203.58705801482787,202.45294275369733,203.2061309814453,84722400
2017-02-17,202.5395325733972,203.52647399902344,202.5222141034397,203.52647399902344,77204100
2017-02-21,203.8987426992179,204.91165519616385,203.89007685942246,204.73851013183594,88946100
2017-02-22,204.33161439486557,204.78178892544693,204.16712195825545,204.55670166015625,62115200
2017-02-23,205.0761327283898,205.09343798647993,203.9333516086501,204.69520568847656,74615900
2017-02-24,203.84678137722443,204.9982018915402,203.8034918126732,204.95492553710938,82381600
2017-02-27,204.868339921428,205.44838307971168,204.61728159117266,205.27523803710938,56515400
2017-02-28,204.89436701374999,205.1367727816653,204.3316421689731,204.72122192382812,96961900
2017-03-01,206.38337040462645,208.05425233534552,206.36605193831684,207.5867462158203,149158200
2017-03-02,207.3963226616981,207.40498850158158,206.22758355802213,206.27952575683594,70246000
2017-03-03,206.19294341997673,206.57387048553088,205.8120163544226,206.4093780517578,81974300
2017-03-06,205.61292784193253,206.14968157369094,205.1887111509511,205.79473876953125,55391500
2017-03-07,205.49168957977946,205.8466455329481,204.972241199039,205.18002319335938,65103700
2017-03-08,205.4743471557879,205.73407131587817,204.6605509522276,204.799072265625,78168800
2017-03-09,204.92028605225434,205.38779220739912,204.08918454773956,205.05880737304688,90683900
2017-03-10,206.01982580702898,206.06311538117748,204.82510225317142,205.7774200439453,81991700
2017-03-13,205.7167636864556,205.92454566749777,205.38779206245576,205.88125610351562,57256800
2017-03-14,205.33589637724035,205.38785179520121,204.4788235276852,205.09349060058594,59880800
2017-03-15,205.66484903448065,207.29244174529617,205.43109592577116,206.86822509765625,96081800
2017-03-16,207.0067537647712,207.08466706705843,206.13236254881758,206.46133422851562,78344000
2017-03-17,206.7247688907904,206.9160610106875,206.09872436523438,206.09872436523438,89002100
2017-03-20,206.09876243922434,206.38570067207806,205.48142133899393,205.87269592285156,52537000
2017-03-21,206.4813541222953,206.60308429201066,203.09898019135397,203.22940063476562,131809300
2017-03-22,203.26415312665975,203.9945340186917,202.6381085713206,203.7075958251953,97569200
2017-03-23,203.70764115411936,204.62931438023918,203.11638409117236,203.49026489257812,100410300
2017-03-24,203.79458405442713,204.36844726516756,202.55988855920796,203.34243774414062,112504900
2017-03-27,201.6642474929537,203.39456686931302,201.38601284837802,203.1337127685547,87454500
2017-03-28,202.82940506036013,205.0379415959101,202.71636518145223,204.6118927001953,93483900
2017-03-29,204.32495980229157,205.03794691617117,204.09888003860954,204.8031768798828,61950400
2017-03-30,204.7423350937387,205.6553179601674,204.568436754322,205.455322265625,56737900
2017-03-31,205.11620726276408,205.64660579968896,204.92491511714576,204.9770965576172,73733100
2017-04-03,205.02924328610464,205.22922568375552,203.38587967433335,204.62057495117188,85546500
2017-04-04,204.3336789046071,204.83799340635525,203.95109457448137,204.75103759765625,56466200
2017-04-05,205.42922807143728,206.41177287881223,203.93367854436426,204.14236450195312,108800600
2017-04-06,204.281479857193,205.23792727038372,203.83802387447042,204.7162322998047,69135800
2017-04-07,204.46409045691658,205.20317499593068,204.02064769406397,204.507568359375,74412300
2017-04-10,204.64666627322393,205.42921534742578,204.09887396072781,204.6292724609375,67615300
2017-04-11,204.24666401722808,204.49012429005163,202.89023870647137,204.3857879638672,88045300
2017-04-12,204.10761931309665,204.29891148466047,203.2641983569091,203.49026489257812,81864400
2017-04-13,203.15120054688126,203.89028529629266,202.1686553955078,202.1686553955078,92880400
2017-04-17,202.69027963246666,203.9597625732422,202.4902972284209,203.9597625732422,68405400
2017-04-18,203.22065381162992,203.89017619255569,202.66417129526803,203.35107421875,83225800
2017-04-19,203.9163008074154,204.29018156053755,202.751154112652,202.97723388671875,68699900
2017-04-20,203.59455954515212,205.07272843489773,203.27284698960557,204.6292724609375,92572200
2017-04-21,204.55101872696204,204.6031868958525,203.57717752742994,203.97714233398438,110389800
2017-04-24,206.2291797752084,206.42917546841417,203.9510810286112,206.22048950195312,119209900
2017-04-25,206.86389707874253,207.7681762632812,206.7769412887948,207.42037963867188,76698300
2017-04-26,207.38559357238978,208.27249221966898,207.24648288205628,207.28994750976562,84702500
2017-04-27,207.61166615355603,207.76817065012477,206.92474992726312,207.46385192871094,57410300
2017-04-28,207.72472114770258,207.75080523402914,206.88130030956393,207.01173400878906,63532800
2017-05-01,207.53346252441406,207.9595247825542,207.1161038081834,207.53346252441406,66882500
2017-05-02,207.6725833079693,207.7943134844708,207.20305641791896,207.61172485351562,57375700
2017-05-03,207.61167616474242,207.7073222286767,206.68129960941886,207.35951232910156,73137700
2017-05-04,207.66388380430337,207.74213607123485,206.75090088732193,207.60301208496094,61462700
2017-05-05,207.97689111413627,208.43772767623068,207.53343509837524,208.4203338623047,62001300
2017-05-08,208.46378081411362,208.6115950415581,207.95946642587268,208.38552856445312,48385700
2017-05-09,208.64642120766973,208.84640363849746,207.84646494917257,208.19427490234375,51363200
2017-05-10,208.15081755210983,208.56817626953125,207.94213155960193,208.56817626953125,54293800
2017-05-11,208.116005757827,208.30729789965704,207.05520870498464,208.14208984375,62358300
2017-05-12,207.88995760889992,208.18558613938586,207.52476708284183,207.7943115234375,53912700
2017-05-15,208.22034119524147,209.06376201665978,208.20294738217117,208.94203186035156,61918900
2017-05-16,209.23765303008614,209.26373711498377,208.359457880819,208.750732421875,51241800
2017-05-17,208.75074764606234,208.75074764606234,204.98578966269162,205.04666137695312,172174100
2017-05-18,204.96840332217448,206.72480708043372,204.70754917707174,205.87269592285156,107047700
2017-05-19,206.35957419810532,207.8812075864696,206.3074060333187,207.21168518066406,115011400
2017-05-22,207.7246919459678,208.42900198055088,207.65514323726882,208.2637939453125,61010600
2017-05-23,208.63768410137635,208.88984793530696,208.25509984823398,208.72463989257812,48341700
2017-05-24,208.9593973004445,209.3158841806334,208.62027769578378,209.2115478515625,46927700
2017-05-25,209.7245814488503,210.48975001458788,209.5159087618979,210.2115020751953,64071700
2017-05-26,210.02020228049588,210.3332245671098,209.94195002574028,210.16802978515625,46629900
2017-05-30,209.84633438922194,210.23760898733187,209.68982985701535,209.98545837402344,35201900
2017-05-31,210.28105469780456,210.3158423224758,209.2376515067213,209.93325805664062,91796000
2017-06-01,210.39408049200662,211.62008546156184,210.107142311839,211.60269165039062,68962000
2017-06-02,211.654908594007,212.46355515494636,211.35928007391888,212.30703735351562,88666100
2017-06-05,212.1330731091686,212.42001126633144,211.95047127548702,212.1504669189453,44698800
2017-06-06,211.58531665274904,212.14179925139388,211.39402451562816,211.4722900390625,50375400
2017-06-07,211.81141824984175,212.0896529440501,211.1418957009011,211.86358642578125,54144300
2017-06-08,211.95920523547161,212.44612583838824,211.43749700800873,211.9678955078125,65950700
2017-06-09,212.23743613010615,213.0373790017962,210.37669627762057,211.64617919921875,132256400
2017-06-12,211.40270925848853,211.65485981631375,210.75058064926858,211.60269165039062,86108100
2017-06-13,212.1417660587463,212.68955829911803,211.79396946435796,212.63739013671875,60067000
