Date,Open,High,Low,Close,Volume
2016-03-16,2.5539593205538087,2.6026702281697913,2.5539593205538087,2.581674098968506,287722068
2016-03-17,2.585033553950589,2.645502196172887,2.572435836723476,2.623666286468506,409964975
2016-03-18,2.624506304959791,2.6858147337987353,2.623666523813322,2.6606194972991943,968766520
2016-03-21,2.679935758116457,2.7395646222774936,2.679935758116457,2.7194082736968994,388550106
2016-03-22,2.7026111110873843,2.721087694891042,2.6967322435666543,2.7009315490722656,168862775
2016-03-23,2.6984120959532474,2.719408023480929,2.679095730496788,2.705970525741577,252646768
2016-03-24,2.6883337891707946,2.6975719808057788,2.6622987762537096,2.663978338241577,353711508
2016-03-25,2.665658286373673,2.6874941956100806,2.6580996561993966,2.674896478652954,255432765
2016-03-28,2.6849745240312344,2.710169756508687,2.645502013173284,2.6497011184692383,253708460
2016-03-29,2.6522210075427823,2.660619419463603,2.6127484915383183,2.6278655529022217,510634474
2016-03-30,2.6446625156203285,2.7026116209871947,2.6446625156203285,2.700092077255249,321345997
2016-03-31,2.708490160124472,2.7143692282731107,2.6824551450401635,2.6950528621673584,267776952
2016-04-01,2.6874941156896845,2.70429093764374,2.6480216041210465,2.703451156616211,255475694
2016-04-05,2.690853495695277,2.745443268292127,2.684134846868241,2.7294862270355225,341087921
2016-04-06,2.718568382346569,2.73452542424784,2.7143692767185064,2.724447250366211,282223573
2016-04-07,2.732005387842816,2.7412435787448497,2.6841344710102577,2.6908531188964844,235979540
2016-04-08,2.6706976251416,2.6908537739408533,2.6455023890840486,2.668178081512451,287695308
2016-04-11,2.6900135634271183,2.7278063113639694,2.6900135634271183,2.6975719928741455,293934447
2016-04-12,2.6984119805609144,2.703451067026924,2.677415853697177,2.6942126750946045,423792609
2016-04-13,2.709329913897748,2.763079701914158,2.709329913897748,2.7286462783813477,664723733
2016-04-14,2.7395642129412767,2.750482166713131,2.721927410568487,2.7387242317199707,196376388
2016-04-15,2.744603640947799,2.7496427283348566,2.729486579020567,2.741244316101074,190846492
2016-04-18,2.7227677949339495,2.7227677949339495,2.695892797018792,2.7026114463806152,225522391
2016-04-19,2.711849593692599,2.7252868911980364,2.6950527715768877,2.705970525741577,276854283
2016-04-20,2.7168887010725356,2.719408244618168,2.595111630713988,2.6589395999908447,467962419
2016-04-21,2.6429827145138214,2.683295010115139,2.63374432158666,2.6463420391082764,254742919
2016-04-22,2.6379435044760586,2.6614589757744525,2.628705312213678,2.65809965133667,153401499
2016-04-25,2.6564199672702373,2.6564199672702373,2.6127481508824233,2.6497011184692383,156096951
2016-04-26,2.6480217027347535,2.6690176308422657,2.6354239856831105,2.664818525314331,130165933
2016-04-27,2.6648182031231142,2.669857089100623,2.645501839468663,2.6522204875946045,144753386
2016-04-28,2.65306084919912,2.658939717654438,2.627025831720719,2.650541305541992,144567963
2016-04-29,2.643822662955354,2.6589397247042617,2.638783575627738,2.647181987762451,113589098
2016-05-03,2.651381036512184,2.702611285489576,2.6354239949353886,2.6984121799468994,234118098
2016-05-04,2.6858142065923385,2.702611027628268,2.6757362341111213,2.688333749771118,184462270
2016-05-05,2.6849744256107124,2.6950525983258307,2.6765760150927473,2.688333749771118,132028313
2016-05-06,2.6900142780245306,2.6933736031415973,2.6253463184096923,2.627026081085205,215542840
2016-05-09,2.6203069518570787,2.6203069518570787,2.564877392503468,2.5732758045196533,327203388
2016-05-10,2.5699162156966433,2.583353713588601,2.564037347912771,2.570756196975708,113547933
2016-05-11,2.578314606964401,2.5993107348025104,2.569076414837269,2.580834150314331,99451509
2016-05-12,2.5699160477794702,2.59427149860265,2.547240359170749,2.5900723934173584,119507818
2016-05-13,2.580834150314331,2.6043498215023697,2.569076414837269,2.580834150314331,90896427
2016-05-16,2.5757948448373718,2.5934316467888845,2.5539589378152407,2.590912103652954,110290661
2016-05-17,2.59343168576065,2.601830096261989,2.5715957784103884,2.5867128372192383,96106445
2016-05-18,2.579994182573362,2.5808339635512625,2.5447207784608348,2.569916009902954,119244145
2016-05-19,2.568236796487552,2.5909124878394314,2.561517947050819,2.5648772716522217,111260472
2016-05-20,2.559838388907954,2.5833538613888227,2.5514399772742253,2.581674098968506,139069288
2016-05-23,2.5850333459807042,2.603509729448787,2.576634935249601,2.5858731269836426,107809105
2016-05-24,2.5858730498864664,2.5858730498864664,2.5598380374664464,2.569916009902954,96780922
2016-05-25,2.574955238092899,2.5917520599796515,2.5640372838431187,2.5682365894317627,83786394
2016-05-26,2.5682365894317627,2.5799943247057073,2.541361594319394,2.5682365894317627,142476437
2016-05-27,2.5665566857574516,2.5766348584278593,2.558158275276745,2.569916009902954,85685190
2016-05-30,2.5665568206113325,2.5799943181332856,2.542201368867412,2.5715959072113037,79238252
2016-05-31,2.572435770451145,2.663978512496724,2.57159598940228,2.661458969116211,494593315
2016-06-01,2.6622992426865677,2.666498348625821,2.6471819807438015,2.650541305541992,171347808
2016-06-02,2.6522208935815406,2.65474043707292,2.6404631574443878,2.6530606746673584,92385756
2016-06-03,2.655579964987277,2.6925331325152695,2.6513808597245867,2.6841347217559814,177793222
2016-06-06,2.679935818292521,2.6908537739408533,2.663978775385891,2.668178081512451,81647929
2016-06-07,2.671537406273337,2.6748967310342233,2.6631389942541532,2.668178081512451,57621036
2016-06-08,2.665658306373134,2.672376955311397,2.647181721442031,2.664818525314331,72625043
2016-06-13,2.645502347400653,2.645502347400653,2.574955527363919,2.577475070953369,329962423
2016-06-14,2.574115693056915,2.58923275404732,2.5715961495195256,2.588392972946167,175090226
2016-06-15,2.5690767777213446,2.6471820318998476,2.561518146603893,2.62282657623291,194595117
2016-06-16,2.621986759365876,2.621986759365876,2.599311066556293,2.606869697570801,87724465
2016-06-17,2.608548968636265,2.637103726980709,2.6077091875841667,2.6177873611450195,201308067
2016-06-20,2.6203068720108895,2.6287054840050885,2.600990504938879,2.6186273097991943,82108494
2016-06-21,2.628705426541576,2.660619310439386,2.6035099915776123,2.612748384475708,144544590
2016-06-22,2.6110684597593696,2.632064587512884,2.6009902864002568,2.6287052631378174,117291372
2016-06-23,2.628705341810278,2.6303849039311205,2.6043498889527825,2.6203067302703857,99387293
2016-06-24,2.6203065378405093,2.634584016222682,2.5531192523268262,2.5925917625427246,154395516
